t,y
0.0,1e-12
0.10033444816053512,20.74257954660529
0.20066889632107024,1e-12
0.3010033444816054,1e-12
0.4013377926421405,746.4496257807172
0.5016722408026756,445.04528111747106
0.6020066889632107,279.65812145606856
0.7023411371237458,350.3392616201765
0.802675585284281,1e-12
0.9030100334448161,500.6675037082016
1.0033444816053512,1e-12
1.1036789297658862,1e-12
1.2040133779264215,656.456747877146
1.3043478260869565,1e-12
1.4046822742474916,1e-12
1.5050167224080269,1e-12
1.605351170568562,955.2168837363063
1.705685618729097,31.214089120257572
1.8060200668896322,440.11644571354236
1.9063545150501673,1e-12
2.0066889632107023,1e-12
2.1070234113712374,229.48837182680597
2.2073578595317724,530.4877059829283
2.307692307692308,1e-12
2.408026755852843,434.85929397219167
2.508361204013378,1e-12
2.608695652173913,438.90390389892644
2.709030100334448,524.4484246702547
2.809364548494983,1e-12
2.9096989966555187,1e-12
3.0100334448160537,11.233852299119633
3.1103678929765888,1e-12
3.210702341137124,296.1626056406294
3.311036789297659,1e-12
3.411371237458194,88.3038493339698
3.511705685618729,80.54763774508098
3.6120401337792645,1e-12
3.7123745819397995,1e-12
3.8127090301003346,1e-12
3.9130434782608696,824.2816464411228
4.013377926421405,299.461443882501
4.11371237458194,1e-12
4.214046822742475,653.2041574655883
4.31438127090301,1e-12
4.414715719063545,413.25104235915137
4.51505016722408,349.0918669841801
4.615384615384616,1e-12
4.7157190635451505,1e-12
4.816053511705686,503.0163569410968
4.916387959866221,827.473600866239
5.016722408026756,1266.4121490409668
5.117056856187291,437.1223810007398
5.217391304347826,844.4752097473352
5.317725752508362,1191.7192625566165
5.418060200668896,1162.7838795128969
5.518394648829432,1064.2891319911137
5.618729096989966,2076.0018336638495
5.719063545150502,1914.1721529969122
5.819397993311037,2581.8268991957807
5.919732441471572,2536.7682773870265
6.0200668896321075,2845.1714283605816
6.120401337792642,3265.682456210426
6.2207357859531776,2871.3636614881652
6.321070234113712,4750.866160624165
6.421404682274248,5460.400626516387
6.521739130434783,5650.232444189074
6.622073578595318,6126.105864690009
6.722408026755853,6320.435216962875
6.822742474916388,6818.720619948045
6.923076923076923,8295.286789457727
7.023411371237458,7756.711664824358
7.1237458193979935,7508.775905451349
7.224080267558529,8893.132069187834
7.3244147157190636,9013.759582532035
7.424749163879599,9256.973372633398
7.525083612040134,10329.27810474452
7.625418060200669,9138.727667359286
7.725752508361205,10876.411502506573
7.826086956521739,10836.890741444246
7.926421404682275,10944.642708585217
8.02675585284281,11260.825319256794
8.127090301003344,11769.501031210904
8.22742474916388,13152.915423024666
8.327759197324415,12425.990846776282
8.42809364548495,12651.49258064105
8.528428093645486,13320.956574667634
8.62876254180602,13139.087586139303
8.729096989966555,13374.621744349366
8.82943143812709,12962.706509599964
8.929765886287626,13091.720957868725
9.03010033444816,13703.903733930383
9.130434782608695,13639.907577994982
9.230769230769232,13959.611336758982
9.331103678929766,13635.568815937473
9.431438127090301,15033.013085580382
9.531772575250836,14604.534173956763
9.632107023411372,14172.470456426654
9.732441471571907,14535.550909338303
9.832775919732441,15018.483708993142
9.933110367892978,14948.75736107346
10.033444816053512,14709.454559532904
10.133779264214047,14506.752478539303
10.234113712374581,15405.898620847545
10.334448160535118,15629.669381240627
10.434782608695652,15677.127187024635
10.535117056856187,16129.391604962242
10.635451505016723,15064.543969980807
10.735785953177258,16033.571020558005
10.836120401337793,15272.066567670043
10.936454849498329,15811.412529975854
11.036789297658864,15614.002937495176
11.137123745819398,14933.176855307038
11.237458193979933,16156.750696057867
11.33779264214047,16363.614462038951
11.438127090301004,15288.344249387346
11.538461538461538,16503.06167784681
11.638795986622075,17044.988498966435
11.73913043478261,15563.933035214406
11.839464882943144,16256.135045049026
11.939799331103679,16574.578336345887
12.040133779264215,16556.408845743925
12.14046822742475,17508.973367430524
12.240802675585284,16690.872919892117
12.34113712374582,16828.288523628646
12.441471571906355,16309.595937675696
12.54180602006689,15989.618580154878
12.642140468227424,15783.919144562944
12.74247491638796,16610.410575312428
12.842809364548495,16440.61608296222
12.94314381270903,16982.870903850275
13.043478260869566,17701.522569810186
13.143812709030101,16806.99894604449
13.244147157190636,16684.582399549265
13.34448160535117,15801.682956401519
13.444816053511706,15989.071425085185
13.545150501672241,16082.217780631498
13.645484949832776,15535.942155001503
13.745819397993312,16683.45946958695
13.846153846153847,16242.583705898673
13.946488294314381,16609.588557352312
14.046822742474916,16291.054721599823
14.147157190635452,16568.150232097152
14.247491638795987,15677.201184064505
14.347826086956522,15041.47867229909
14.448160535117058,15761.052741419777
14.548494983277592,16018.87646429548
14.648829431438127,17320.046769620323
14.749163879598662,16062.493299500135
14.849498327759198,15761.790338748828
14.949832775919733,15676.959757512634
15.050167224080267,16327.817947290232
15.150501672240804,16428.823519696944
15.250836120401338,17329.10729656984
15.351170568561873,16368.14094640288
15.45150501672241,16422.817225624727
15.551839464882944,16889.357465580033
15.652173913043478,16206.068669045524
15.752508361204013,16134.478215954123
15.85284280936455,16890.29820600766
15.953177257525084,16370.911322065569
16.05351170568562,17265.788587735737
16.153846153846153,16355.955629671076
16.254180602006688,16694.69723462941
16.354515050167226,16024.13611379554
16.45484949832776,16224.537975249423
16.555183946488295,16185.07726148445
16.65551839464883,15921.765150725847
16.755852842809364,16336.001797280163
16.8561872909699,16865.96789822229
16.956521739130434,16089.720845615277
17.056856187290972,16077.608124112248
17.157190635451506,16597.330351551456
17.25752508361204,15818.31522957994
17.357859531772576,15985.120369649749
