t,y
0.1003344481605351,2.30473106073481
0.2006688963210702,2.3070357917955446
0.3010033444816054,2.30934282758734
0.4013377926421405,84.55753359579484
0.5016722408026756,124.61172776486998
0.6020066889632107,141.83910484166984
0.7023411371237458,165.00578892817057
0.802675585284281,165.17079471709872
0.903010033444816,186.00466697255231
1.0033444816053512,186.19067163952485
1.1036789297658862,186.37686231116436
1.2040133779264215,203.5766612729708
1.3043478260869563,203.78023793424376
1.4046822742474916,203.98401817217797
1.5050167224080269,204.18800219035012
1.605351170568562,233.2271167227339
1.705685618729097,233.4603438394566
1.806020066889632,236.26291598319642
1.9063545150501675,236.49917889917958
2.0066889632107023,236.73567807807873
2.1070234113712374,236.97241375615678
2.2073578595317724,237.2093861699129
2.307692307692308,237.4465955560828
2.408026755852843,237.68404215163886
2.508361204013378,237.92172619379048
2.608695652173913,238.15964791998425
2.709030100334448,262.69340556188376
2.809364548494983,262.9560989674456
2.9096989966555187,263.21905506641303
3.0100334448160537,263.4822741214794
3.1103678929765888,263.74575639560084
3.210702341137124,264.0095021519964
3.311036789297659,264.27351165414836
3.411371237458194,264.53778516580246
3.511705685618729,264.80232295096823
3.612040133779265,265.06712527391915
3.7123745819398,265.33219239919305
3.812709030100335,265.5975245915922
3.9130434782608696,265.8631221161838
4.013377926421405,266.12898523829995
4.11371237458194,266.3951142235382
4.214046822742475,266.6615093377617
4.31438127090301,266.9281708470994
4.414715719063545,267.19509901794646
4.51505016722408,267.46229411696436
4.615384615384616,267.72975641108127
4.715719063545151,267.9974861674923
4.816053511705686,268.26548365365977
4.916387959866221,290.5284538821686
5.016722408026756,398.9599755664795
5.117056856187291,403.20024283695284
5.217391304347826,452.2307947158842
5.317725752508362,534.3961800315211
5.418060200668896,604.2170355294518
5.518394648829432,655.3361573585253
5.618729096989966,813.1878991702279
5.719063545150502,935.5194829287483
5.819397993311037,1118.4425291806406
5.919732441471572,1276.03427898135
6.020066889632108,1450.382851134598
6.120401337792642,1652.0828072541342
6.2207357859531776,1787.558457724582
6.321070234113712,2116.814869157869
6.421404682274248,2488.3243977532597
6.521739130434783,2839.6475140239054
6.622073578595318,3204.809552986806
6.722408026755853,3550.99018231748
6.822742474916388,3914.0713420542093
6.923076923076923,4400.873058432378
7.023411371237458,4773.744014698153
7.1237458193979935,5077.6364470040635
7.224080267558529,5501.580405024482
7.324414715719063,5891.822535858655
7.424749163879599,6265.7281843891815
7.525083612040134,6717.23373109533
7.625418060200669,6986.2886129024355
7.725752508361205,7418.524489525117
7.826086956521739,7798.342961960575
7.926421404682275,8147.931822696645
8.02675585284281,8493.808877869995
8.127090301003344,8857.774672685651
8.22742474916388,9335.01253383443
8.327759197324415,9678.454568605746
8.42809364548495,10008.792125498558
8.528428093645486,10376.810397628455
8.62876254180602,10683.73008524077
8.729096989966555,10982.718047363946
8.82943143812709,11202.716765390169
8.929765886287626,11412.606120110007
9.03010033444816,11667.194743867825
9.130434782608695,11886.385058770842
9.230769230769232,12116.743534102858
9.331103678929766,12285.501898751148
9.4314381270903,12590.78091950995
9.531772575250836,12814.53128111515
9.632107023411372,12965.413411705316
9.732441471571908,13139.873133664538
9.83277591973244,13348.607642034383
9.933110367892978,13526.402055260947
10.033444816053512,13657.852333513387
10.133779264214049,13752.174571849599
10.23411371237458,13935.921688404926
10.334448160535118,14124.11587649778
10.434782608695652,14296.672688778543
10.535117056856189,14500.308123910063
10.635451505016723,14563.0009956957
10.735785953177258,14726.397665124843
10.836120401337793,14787.02754318542
10.936454849498327,14900.848097273247
11.036789297658864,14980.087523964572
11.137123745819398,14995.067611488535
11.237458193979933,15106.19472395938
11.33779264214047,15245.908028190443
